"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"USC00280907","BOONTON 1 SE, NJ US","2015-10-19",,"47","30","32",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-10-20",,"52","30","42",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-10-21",,"69","40","47",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-10-22",,"76","44","47",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-10-23",,"72","47","50",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-10-24",,"58","33","34",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-10-25",,"54","32","52",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-10-26",,"67","39","42",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-10-27",,"59","33","34",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-10-28",,"59","33","50",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-10-29",,"70","50","61",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-10-30",,"69","47","47",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-10-31",,"58","33","34",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-01",,"53","33","46",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-02",,"63","44","45",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-03",,"61","37","44",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-04",,"74","43","43",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-05",,"71","43","54",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-06",,"68","54","64",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-07",,"73","56","60",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-08",,"62","40","43",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-09",,"56","30","31",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-10",,"60","31","52",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-11",,"53","49","50",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-12",,"61","49","50",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-13",,"57","50","52",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-14",,"55","42","44",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-15",,"47","31","31",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-16",,"56","31","42",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-17",,"66","36","36",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-18",,"51","33","42",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-19",,"57","41","57",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-20",,"62","52","53",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-21",,"55","34","37",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-22",,"49","35","49",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-23",,"49","32","33",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-24",,"42","23","25",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-25",,"45","25","25",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-26",,"49","24","28",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-27",,"60","28","38",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-28",,"63","37","48",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-29",,"59","37","38",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-11-30",,"50","28","29",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-01",,"43","29","42",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-02",,"47","42","44",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-03",,"52","43","44",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-04",,"48","40","42",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-05",,"50","32","32",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-06",,"51","26","26",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-07",,"54","26","29",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-08",,"56","29","38",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-09",,"47","27","32",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-10",,"49","32","44",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-11",,"59","38","38",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-12",,"61","38","43",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-13",,"61","42","48",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-14",,"68","48","48",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-15",,"65","48","55",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-16",,"58","38","40",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-17",,"51","40","47",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-18",,"55","42","42",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-19",,"46","31","33",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-20",,"38","31","32",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-21",,"41","28","31",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-22",,"49","31","46",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-23",,"57","45","46",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-24",,"68","46","67",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-25",,"67","48","50",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-26",,"63","47","49",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-27",,"51","45","46",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-28",,"58","36","38",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-29",,"41","30","34",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-30",,"40","34","37",,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","2015-12-31",,"44","37","42",,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-01","31","39","27",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-02","39","42","35",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-03","35","41","31",,"    1",,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-04","45","57","41",,"    1","    1",,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-05","42","50","22",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-06","21","22","18",,"    1",,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-07","22","25","10",,,,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-08","13","21","8",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-09","24","33","19",,"    1","    1",,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-10","22","24","17",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-11","25","37","19",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-12","36","39","34",,"    1",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-13","30","36","17",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-14","22","32","17",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-15","29","34","25",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-16","34","42","20",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-17","22","30","17",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-18","33","43","29",,"    1",,,,,"    1",,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-19","39","42","37",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-20","37","40","32",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-21","31","35","25",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-22","34","39","31",,,,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-23","32","39","28",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-24","35","40","32",,"    1","    1",,"    1",,"    1","    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-25","38","42","30",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-26","27","30","22",,"    1","    1",,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-27","24","28","19",,"    1","    1",,,,,"    1","    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-28","24","34","17",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-29","26","36","21",,"    1",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-30","34","37","20",,"    1",,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-01-31","20","26","13",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-01","27","36","20",,"    1",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-02","30","33","15",,"    1","    1",,"    1",,"    1","    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-03","19","28","14",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-04","30","41","23",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-05","33","40","14",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-06","18","27","12",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-07","29","36","26",,"    1",,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-08","33","36","30",,"    1",,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-09","29","31","26",,"    1",,,"    1",,"    1",,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-10","30","39","26",,,,,,,"    1",,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-11","28","33","22",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-12","32","40","17",,,,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-13","18","22","9",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-14","23","32","16",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-15","20","26","5",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-16","10","21","4",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-17","19","28","14",,"    1",,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-18","24","31","18",,"    1",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-19","22","27","9",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-20","11","21","3",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-21","20","32","14",,"    1",,,"    1",,"    1",,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-22","34","42","31",,"    1",,,"    1",,"    1","    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-23","29","38","8",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-24","12","25","6",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-25","28","38","21",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-26","27","32","21",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-27","24","30","19",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-02-28","22","30","15",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-01","27","30","24",,"    1","    1",,"    1",,"    1","    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-02","32","38","28",,"    1",,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-03","28","36","24",,"    1","    1",,"    1",,"    1","    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-04","39","47","36",,"    1",,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-05","33","41","20",,"    1","    1",,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-06","21","28","15",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-07","27","39","20",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-08","40","49","35",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-09","45","54","36",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-10","41","54","33",,"    1",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-11","46","60","37",,"    1",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-12","45","47","37",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-13","37","43","31",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-14","44","51","37",,"    1",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-15","44","47","37",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-16","40","51","36",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-17","48","54","34",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-18","34","38","28",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-19","33","42","29",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-20","34","38","29",,"    1","    1",,,,"    1",,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-21","35","48","29",,"    1",,,,,"    1","    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-22","40","44","28",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-23","31","38","24",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-24","34","44","26",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-25","39","48","32",,"    1",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-26","45","57","38",,"    1",,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-27","45","46","40",,"    1",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-28","38","41","27",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-29","33","46","27",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-30","42","55","34",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-03-31","43","47","36",,"    1",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-01","40","51","34",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-02","50","63","39",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-03","59","63","53",,"    1","    1",,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-04","52","60","44",,"    1",,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-05","50","62","43",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-06","47","60","39",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-07","51","57","42",,"    1",,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-08","43","46","38",,"    1",,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-09","39","44","37",,"    1",,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-10","43","57","39",,"    1","    1","    1",,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-11","55","57","45",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-12","51","65","44",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-13","56","65","47",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-14","59","65","53",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-15","59","70","51",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-16","56","62","47",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-17","60","71","55",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-18","66","79","54",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-19","58","61","47",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-20","51","59","45",,"    1","    1","    1",,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-21","57","67","52",,"    1",,"    1",,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-22","59","67","48",,,,"    1",,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-23","47","50","42",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-24","43","50","39",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-25","46","60","39",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-26","52","61","45",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-27","54","60","49",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-28","57","72","51",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-29","64","76","48",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-04-30","52","64","47",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-01","53","59","48",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-02","54","69","48",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-03","60","76","51",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-04","67","82","54",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-05","73","81","64",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-06","65","69","58",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-07","65","76","52",,"    1",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-08","64","79","54",,"    1",,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-09","58","64","53",,"    1","    1",,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-10","66","82","57",,"    1","    1",,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-11","74","83","67",,"    1",,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-12","75","87","63",,"    1",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-13","65","67","54",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-14","60","72","52",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-15","63","74","56",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-16","65","75","57",,"    1",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-17","70","83","61",,"    1",,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-18","64","71","56",,"    1","    1",,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-19","62","82","55",,"    1","    1",,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-20","62","66","55",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-21","57","62","53",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-22","62","75","55",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-23","59","70","50",,,,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-24","66","81","56",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-25","72","83","65",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-26","75","86","67",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-27","74","81","67",,,,"    1",,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-28","73","84","67",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-29","73","82","64",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-30","73","83","66",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-05-31","75","86","57",,"    1",,"    1",,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-01","57","58","51",,"    1",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-02","52","56","50",,"    1",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-03","58","69","53",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-04","58","65","54",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-05","60","68","56",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-06","66","74","59",,"    1",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-07","65","73","57",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-08","67","77","62",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-09","73","85","67",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-10","74","82","66",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-11","80","92","72",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-12","81","88","71",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-13","80","84","72",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-14","77","87","67",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-15","70","81","63",,"    1","    1","    1",,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-16","68","79","64",,,,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-17","74","79","66",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-18","67","71","65",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-19","73","85","67",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-20","69","73","64",,"    1",,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-21","75","90","69",,"    1",,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-22","80","89","72",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-23","84","92","76",,,,"    1",,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-24","77","83","69",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-25","77","85","69",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-26","75","80","70",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-27","69","74","60",,"    1",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-28","64","74","62",,"    1",,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-29","71","78","64",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-06-30","75","82","67",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-01","76","85","70",,"    1",,"    1",,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-02","76","81","70",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-03","74","81","67",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-04","72","75","69",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-05","75","85","70",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-06","77","83","71",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-07","80","88","75",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-08","82","89","76",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-09","74","79","68",,"    1",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-10","76","84","72",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-11","79","86","72",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-12","81","89","73",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-13","80","85","74",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-14","76","81","71",,"    1","    1",,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-15","76","81","72",,"    1","    1",,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-16","72","80","64",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-17","74","80","68",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-18","76","86","72",,,,"    1",,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-19","84","94","78",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-20","89","95","83",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-21","86","92","75",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-22","77","86","71",,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2015-07-23","77","85","71",,,,,,,,,,
